Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:15:37   0.1   0.0   0.1  99.9   0.0    1    222    176    0    0    0  38.34    3.91   1.22   0.05  33.16  50.05  46.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:38   0.1   0.0   0.1  99.9   0.0    1    289    190    0    0    0  38.35    3.92   1.23   0.05  33.15  50.05  46.00  58.05  20.00  53.05  62.05  59.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:15:39   0.0   0.0   0.1  99.9   0.0    1    231    187    0    0    0  38.28    3.91   1.23   0.05  33.08  50.05  47.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:40   0.1   0.0   0.1  99.8   0.0    1    298    195    0    0    0  38.37    3.91   1.23   0.05  33.18  50.05  45.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:41   0.1   0.0   0.1  99.8   0.0    1    601    429    2    2    3  39.01    4.01   1.23   0.10  33.66  50.05  45.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:42   0.1   0.0   0.1  99.9   0.0    1    260    196    0    0    0  38.39    3.93   1.23   0.05  33.18  50.05  47.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:43   0.0   0.0   0.1  99.9   0.0    1    233    177    0    0    0  38.35    3.91   1.23   0.05  33.16  50.05  46.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:44   0.0   0.0   0.1  99.7   0.1    1    222    185    0    0    0  38.69    3.94   1.23   0.05  33.48  50.05  47.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:15:45   0.1   0.0   0.1  99.9   0.0    1    208    178    0    0    0  38.33    3.91   1.22   0.05  33.15  50.05  47.00  58.05  20.00  53.05  62.05  58.00  59.05  51.00  58.00  59.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
